training
The Timothy's is a very mild but good tasting smooth coffee.  I wouldn't say it is my go to coffee (Donut House seems to be that one) but I do enjoy a cup of Timothy's now and again. TL;DR Mild but Tastes Good
"Of the many sweet & salty granola bars there is one for everyones taste,and from a quick snack to a trail meal that keeps you on the go it is perfect. TL;DR Nature Valley"
"This is my second time purchasing cacao powder, and I decided to go with Tisano. The biggest difference I noticed was this actually smelled like raw cocoa unlike the other brand which smelled heavily of fermentation. The taste was delicious in my smoothies after I got the portions correct. From what I can tell this is a very solid product.<br /><br />Hopefully they can continue to offer Prime shipping in the future. TL;DR Better than the rest"
"I dehydrate many types of peppers and then use a coffee grinder to make a powder out of them.  I was expecting to be able to do that with these peppers, but they are not dry enough for that.  They are closer in texture to the dried apricots you buy to eat out of hand.  Sort of leathery and pliant.<br /><br />Not a big problem, as I just plopped them on the dehydrator for a day until they were brittle/rock hard, and then ground them up.  As a precaution, I set the dehydrator outside on the deck to avoid the fumes.  They smell incredible -- a lot like chipotle peppers, actually.  I tasted just a tiny bit of some of the outer skin, and it was quite hot.  I'm sure with the seeds and veins included when ground, it's going to be flaming.<br /><br />There is a fair amount of rope fibers mixed in with the peppers, but I didn't mind this, as it reminded me that these were dried the old fashioned way - by tying and hanging them up.  It just took a little time to pull these threads off as I was placing them on the dehydrator trays.  I probably could have not bothered with that and just ground up the fibers with the peppers.<br /><br />I'll add to this review when I find out exactly how much ""one pound"" of these peppers actually weighs when properly dried. TL;DR Not quite ""dried"" peppers..."
"YES ONE COOKIE IS ALL YOU NEED, AND THE KIDS LIKE THEM TOO. SWEET AND FILLING.  MUCH MORE APPETIZING and SATISFYING THAN FAKE COOKIES (i.e. ahoy) TL;DR GUILT FREE!"
"To me this coffee was extremely bitter.  I dumped it out and made a different cup.  It made me afraid to try other WP coffees but I did like the WP Sumatra Kopi Raya.<br /><br />For reference purposes my in store drink is a Starbucks Americano.<br /><br />My favorite k-cups are:<br />Starbucks French Roast<br />Starbucks Caffe Verona<br />Starbucks Pike Place Roast<br />Green Mountain Xtra Bold Sumatran Reserve<br />Green Mountain Double Black Diamond<br />Green Mountain Revv<br />Green Mountain Dark Magic<br /><br />Other k-cups I've tried:  Coffee People Jet Fuel ,Green Mountain Dark Magic Decaf, Emeril Jazzed up Decaf, Starbucks Caffe Verona, Coffee People Black Tiger,  Starbucks House Blend, Starbucks Breakfast Blend, Starbucks Sumatra, Wolfgang Puck French Roast, Green Mountain Lake and Lodge, Green Mountain French Roast, Caribou Mahogony, Wolfgang Puck Sumatra Kopi Raya, Emeril Big Easy Bold TL;DR bitter"
Golden Malted Waffle mix is the best on the market for making waffles.  I give it as a gift whenever I hear a friend or family member is looking for a good mix.  They all rave about the flavor. TL;DR best waffle mix
"My husband loves this brand of gummy bears, so I was excited when I found a 5lb bag available! They came very fresh, and did not have a chance to get stale because they were gone within weeks! TL;DR The BEST Gummy Bears"
"Ordered malossol salmon caviar, received some orange mess in a regular green tin. Brave soul that I am - I have actually tried this nonsense. It does not come even close to resembling what a fresh, properly handled caviar should taste like. If I am still alive in 2 hours I guess you can call it ""edible"". TL;DR Nope"
This product was very strange. It says it is a plant root but why the fish smell? It was extremely difficult to chew through so some went down my throat whole. If you wake up at 1am feeling nauseous don't be surprised. I did not like this product. TL;DR Tough to chew
These are amazing candies.  Great for gifts as well as for treats (if you can bear to give them away). TL;DR cost but well worth it
"Today makes it over a month, still my friend haven't got there gift from me. What was the plant I paid for TL;DR Plant never showed up"
"I just bought the cola flavor from Amazon and it tastes pretty good. It is different from regular coke, but not so different that I won't drink it again.  What I like about this is I get a healthier option for soda without the bad aftertaste of diet soda.  The only reason I gave this 4 stars is because nothing will ever beat regular Coca-Cola when it comes to cola flavored soda. But I don't like all the sugar that's in Coke.<br />The only downside right now is the price.  You are paying roughly $1.13 a can, but if you don't guzzle the stuff then it won't matter.  I do plan to buy some of the other flavors. TL;DR Not bad for a soda"
"I find this a much better choice than the other non-water drinks out there. I can't always get my hands on the fruits and other foods that give the antioxidants I like to get, and this is an easy and tasty way to get them. Great stuff, I always try to keep some stocked. TL;DR A great alternative"
"I am so happy from the day I started using this product as the whole family is enjoying drinking water kefir everyday, they love the taste and most important for us is to feel healthy..... TL;DR Very good product"
"I have been breastfeeding since birth, she is 11mo now & we began supplementing with 1 nite nite bottle per night at 6 mo old so we can get a little bit of sleep since we both work full time. (yep, pumping ALOT at work too, Medela in style double electric is a great pump!) She likes this this formula, no tummy issues or constipation for our little one so yes, I recommend this! TL;DR Ours loves it!"
